award_date,project_number,award_amount,award_type
2025-01-01,5R35GM148412-03,434605,5
2025-01-01,5R25DK130849-03,96357,5
2025-01-01,1R01ES036436-01A1,702364,1
2025-01-01,5R01HL157531-04,948321,5
2025-01-01,5R01NS126444-03,349877,5
2025-01-01,1R35GM157007-01,372100,1
2025-01-01,5K23MH122626-06,170777,5
2025-01-01,5R01CA266529-03,398860,5
2025-01-01,7R01GM079465-20,448138,7
2025-01-01,1R01ES036253-01A1,709575,1
2025-01-01,5D43TW008652-13,285064,5
2025-01-01,5R01MD018583-03,530699,5
2025-01-01,1R01CA296842-01,665368,1
2025-01-01,5R01NS117742-05,337715,5
2025-01-01,5R01HL085440-19,638440,5
2025-01-01,5R01NS047229-19,515529,5
2025-01-01,1K23NS136843-01A1,227445,1
2025-01-01,5R01NS129643-03,560583,5
2025-01-01,4R44NS135792-02,2977025,4N
2025-01-01,5R01CA266757-04,614421,5
2025-01-01,5R01NS129736-03,356673,5
2025-01-01,5R01CA249116-05,440011,5
2025-01-01,5R01MD017610-02,691590,5
2025-01-01,1R01HG014094-01,639898,1
2025-01-01,5R01NS121337-04,498973,5
2025-01-01,1R35GM156302-01,387662,1
2025-01-01,2R01AI148249-06,777397,2
2025-01-01,5R01DK139505-02,615543,5
2025-01-01,5R01HL166183-03,621667,5
2025-01-01,5UG1CA287013-02,1313116,5
2025-01-01,5UG1CA287011-02,804907,5
2025-01-01,1R35GM157218-01,316668,1
2025-01-01,1R35HL177125-01,1123357,1
2025-01-01,1U24HL172722-01,3125882,1
2025-01-01,5F31NS132443-02,40485,5
2025-01-01,5F31MD018279-02,39637,5
2025-01-01,5UG1CA287007-02,788729,5
2025-01-01,5R21CA286215-02,140531,5
2025-01-01,5UG1CA286949-02,787596,5
2025-01-01,5R01DK133145-03,399184,5
2025-01-01,5R01DK018477-49,409805,5
2025-01-01,5R01LM014026-04,264636,5
2025-01-01,5P50AR080581-03,1583114,5
2025-01-01,5R01CA244522-05,321165,5
2025-01-01,5R01NS109481-04,259014,5
2025-01-01,5R01DK076690-17,421214,5
2025-01-01,5F30HD114316-02,53974,5
2025-01-01,5R01HL167195-03,555132,5
2025-01-01,5R25HL161713-04,242299,5
2025-01-01,5R01NS107733-05,426433,5
2025-01-01,5R01DK054231-22,622620,5
2025-01-01,5R01NS126664-03,350997,5
2025-01-01,1R56AI188902-01,775986,1
2025-01-02,5K01HL155236-05,160807,5
2025-01-02,5R25HL161786-04,238222,5
2025-01-02,1R21AI182809-01A1,260445,1
2025-01-02,1R56AI182310-01A1,812704,1
2025-01-02,2I01BX000286-13A1,0,2
2025-01-02,7R01AG080925-03,623141,7
2025-01-02,1R01CA288833-01A1,677801,1
2025-01-02,5R35HL160840-04,898206,5
2025-01-02,1R01AI189789-01,808216,1
2025-01-02,5R01MD018679-02,582847,5
2025-01-02,3R35GM139593-05S1,78973,3
2025-01-02,1R56AI180052-01A1,642775,1
2025-01-02,5R01CA249528-06,362340,5
2025-01-02,5R35HL161237-04,852860,5
2025-01-02,1R61CA297953-01,224863,1
2025-01-02,5R01HL166541-03,568943,5
2025-01-02,5F31NS136011-02,48974,5
2025-01-02,1R13DE034589-01,18000,1
2025-01-02,5R01AI183606-02,713142,5
2025-01-02,2I01BX004630-06,0,2
2025-01-02,1R43DA062460-01,399739,1
2025-01-02,5K01AI156022-05,127278,5
2025-01-02,5R21AI175472-02,196425,5
2025-01-02,5R01AI175498-03,715543,5
2025-01-02,1R01AI191470-01,704041,1
2025-01-02,5R35HL171542-02,965161,5
2025-01-02,5R33AT010806-04,870587,5
2025-01-02,1R01AI181738-01A1,509130,1
2025-01-02,3U24DC013983-10S1,127582,3
2025-01-02,1R61CA297882-01,218886,1
2025-01-02,5U01MD017867-04,524486,5
2025-01-02,5R25HL161715-04,253432,5
2025-01-02,1R13HG014076-01,28185,1
2025-01-02,1R01AI191807-01,507792,1
2025-01-02,5R35GM140845-05,326888,5
2025-01-02,5R21CA280272-02,169353,5
2025-01-02,7R01AG081282-03,373932,7
2025-01-02,5R01HL168191-02,392500,5
2025-01-02,5R01DK132059-03,438257,5
2025-01-03,5R00CA248495-05,224100,5
2025-01-03,5K01DA053410-04,202614,5
2025-01-03,1R01CA290796-01A1,435773,1
2025-01-03,5K08AR081929-03,172724,5
2025-01-03,5R21AG082401-02,184219,5
2025-01-03,5R01AR078389-05,311358,5
2025-01-03,1R36AG090859-01,76848,1
2025-01-03,1R01NS140161-01,576841,1
2025-01-03,5R01MH116526-08,522394,5
2025-01-03,1K23HD113839-01A1,154862,1
2025-01-03,5R01HL151685-05,639702,5
2025-01-03,5R01NS124660-04,550588,5
2025-01-03,3K23HL168234-02S1,75600,3
2025-01-03,5R01AI155545-04,407851,5
2025-01-03,1F31NS141637-01,48974,1
2025-01-03,1R25OD039833-01,327935,1
2025-01-03,5U3RAI176054-02,77843,5
2025-01-03,1F31HL178223-01,51974,1
2025-01-03,1F31NS141557-01,45132,1
2025-01-03,5R01HL161069-04,616204,5
2025-01-03,5R01HL160966-05,510186,5
2025-01-03,1F30NS141487-01,37568,1
2025-01-03,1I01BX007000-01,0,1
2025-01-03,5K07AG078287-03,120790,5
2025-01-03,5R35HL171342-02,941922,5
2025-01-03,1R25OD039834-01,370177,1
2025-01-03,1R01HG013486-01A1,629442,1
2025-01-03,1R01CA296289-01,432304,1
2025-01-03,1R21AI189232-01A1,214613,1
2025-01-03,5R21AI179929-02,227642,5
2025-01-03,5R35GM139631-05,346500,5
2025-01-03,1I01BX006955-01,0,1
2025-01-03,5R01AG076785-04,453730,5
2025-01-03,5K01AG078445-04,121452,5
2025-01-03,5R01NS037853-27,596655,5
2025-01-03,5R01GM125650-08,296640,5
2025-01-03,5R01HL173593-02,736718,5
2025-01-03,5R01AG072309-06,326508,5
2025-01-03,5K08MH132042-02,192996,5
2025-01-03,5R01HL157277-04,460524,5
2025-01-03,1R25OD039835-01,256325,1
2025-01-03,5R35HL166565-03,1012378,5
2025-01-03,7R01CA261887-04,697367,7
2025-01-03,5R01CA107469-18,407862,5
2025-01-03,5R01MH123523-05,331762,5
2025-01-03,1K08HG014001-01,172584,1
2025-01-03,1R01EB036483-01,595870,1
2025-01-03,5R35HL171534-02,1055250,5
2025-01-03,5R01DE032710-03,427051,5
2025-01-03,5R01GM148459-03,343805,5
2025-01-03,5R01AI170574-03,592728,5
2025-01-03,2T32CA009594-36,423807,2
2025-01-03,1R01CA295877-01,1623261,1
2025-01-03,1I01BX006934-01,0,1
2025-01-03,5R01HL166458-03,566873,5
2025-01-03,5F31HL172606-02,41081,5
2025-01-03,5R01CA154947-14,582287,5
2025-01-03,4R44DA057133-02,2499118,4N
2025-01-03,5K23HL171886-02,200880,5
2025-01-03,5R01AI182318-02,650983,5
2025-01-03,5R01HL160799-04,680330,5
2025-01-03,5R01AI168228-04,765457,5
2025-01-03,1R21NS141304-01,187500,1
2025-01-03,5F31DK137482-02,40084,5
2025-01-03,1F31NS141605-01,37034,1
2025-01-03,5R01HL168559-02,458316,5
2025-01-03,5R21CA280230-02,191442,5
2025-01-03,1F31AI186513-01A1,44015,1
2025-01-03,5R01AR079875-03,526632,5
2025-01-03,5R03AI175981-02,70990,5
2025-01-03,1R21AI185319-01A1,240060,1
2025-01-03,5R01HL171050-02,624596,5
2025-01-03,5R01HL155948-05,616334,5
2025-01-03,5R01HL161002-04,394436,5
2025-01-03,5R01HL169679-02,728498,5
2025-01-03,1R13NS141587-01,15400,1
2025-01-03,5R24OD034055-03,494142,5
2025-01-03,5K08AR082453-02,177120,5
2025-01-03,5F30AI167482-04,53974,5
2025-01-03,5R01CA266223-04,586744,5
2025-01-03,5R01AR077435-05,500264,5
2025-01-03,5R01MH113545-08,661502,5
2025-01-03,5R34AR083625-02,87372,5
2025-01-03,5R21DE033786-02,173045,5
2025-01-03,5R01HL155834-05,608559,5
2025-01-03,5R03CA286703-02,77500,5
2025-01-03,5R35HL171553-02,988209,5
2025-01-03,5R44AI106283-08,992960,5
2025-01-03,5R01HL160538-04,410067,5
2025-01-03,5R35GM141868-05,414000,5
2025-01-03,1R01HL177209-01,817208,1
2025-01-03,5R01CA248147-05,564664,5
2025-01-03,5R01CA249198-05,321165,5
2025-01-03,5R01CA276448-04,604454,5
2025-01-04,7R01MH118370-07,581389,7
2025-01-04,5R01HL157985-04,651706,5
2025-01-06,5R01GM146880-03,305100,5
2025-01-06,3R35GM148412-03S1,92904,3
2025-01-06,5R01NS122589-04,337669,5
2025-01-06,5R01CA269975-03,683088,5
2025-01-06,1R41AI189162-01,306500,1
2025-01-06,1R21AI184169-01A1,244328,1
2025-01-06,5R01CA268034-04,809866,5
2025-01-06,5R01GM145752-04,298587,5
2025-01-06,5R01AI168993-04,423173,5
2025-01-06,5R00CA256505-05,224099,5
2025-01-06,5R01AI177607-02,715883,5
2025-01-06,5R01CA140515-15,358791,5
2025-01-06,5K08AI166021-04,168730,5
2025-01-06,5R01HL163273-03,645497,5
2025-01-06,5R25HL108857-12,164589,5
2025-01-06,1R41DC022471-01,305628,1
2025-01-06,5K99ES035871-02,110568,5
2025-01-06,5R01AI030612-29,543382,5
2025-01-06,7R21DC020295-03,1,7
2025-01-06,5R21ES036033-02,187863,5
2025-01-06,5K23DA058200-02,197640,5
2025-01-06,5T32AI060525-17,399396,5
2025-01-06,5R01ES034037-03,465274,5
2025-01-06,5R01ES031809-05,632839,5
2025-01-06,5R21DK134931-03,164201,5
2025-01-06,5R35GM152102-02,536690,5
2025-01-06,5R01CA287786-02,613384,5
2025-01-06,5R37CA278989-02,461637,5
2025-01-06,5R01ES035733-02,566000,5
2025-01-06,5R21ES035188-02,193747,5
2025-01-06,1R21DC022390-01,201250,1
2025-01-06,5R03AI182565-02,76428,5
2025-01-06,5R01DE033452-02,342947,5
2025-01-06,5R35GM153272-03,331600,5
2025-01-06,3R35GM118027-09S2,1,3
2025-01-06,5R21ES035885-02,198160,5
2025-01-06,5K99CA286742-02,153160,5
2025-01-06,5R01EB031051-04,357300,5
2025-01-06,1R35GM156952-01,365000,1
2025-01-06,5R01DC019814-04,511874,5
2025-01-06,5R01DE031477-04,652130,5
2025-01-06,5R01AI151290-05,673220,5
2025-01-06,5R01CA257241-05,562414,5
2025-01-06,5K23AR083509-02,175793,5
2025-01-06,5R01AI172973-03,698177,5
2025-01-06,5R01HL156866-04,556510,5
2025-01-06,5R01AI175439-03,748034,5
2025-01-06,5R01AI170913-03,553963,5
2025-01-06,5R01HL161291-04,627518,5
2025-01-06,5R01AI152655-04,618659,5
2025-01-06,7R01HL157659-05,386505,7
2025-01-06,5R37CA277541-02,473064,5
2025-01-06,5F31AI167547-04,28259,5
2025-01-06,5D43TW011813-03,248357,5
2025-01-06,5R01AI162850-04,739302,5
2025-01-06,5R01ES026184-09,379533,5
2025-01-06,1UM1TR005296-01,4186455,1
2025-01-06,1R01DK139632-01A1,583732,1
2025-01-06,5R25ES036039-02,133521,5
2025-01-06,5R21AI176369-02,205990,5
2025-01-06,1R01HG013524-01A1,618356,1
2025-01-06,5R01MH133124-02,550074,5
2025-01-06,2R35GM133762-06,479050,2
2025-01-06,5R00HL153939-04,249000,5
2025-01-06,5F31HL167578-03,48974,5
2025-01-06,5R25DK115353-07,129341,5
2025-01-06,5R01ES036297-02,654396,5
2025-01-06,5R01AI161444-04,608868,5
2025-01-06,5R01ES033617-04,711294,5
2025-01-06,5R01AI150718-04,494408,5
2025-01-06,5R00GM147842-04,224100,5
2025-01-06,1K99MH138830-01,120015,1
2025-01-06,5R35GM153178-02,464162,5
2025-01-06,5R01ES033173-04,337723,5
2025-01-06,1R01HL172809-01A1,559893,1
2025-01-06,7K01HS027464-06,117607,7
2025-01-06,5R35GM148181-03,603068,5
2025-01-06,5R35GM130374-07,387338,5
2025-01-06,5R01AI158536-04,761655,5
2025-01-06,5R01CA257046-05,347983,5
2025-01-06,5R01AG069924-04,375220,5
2025-01-06,5R01HL149762-06,372500,5
2025-01-06,3R01ES035053-03S1,152027,3
2025-01-06,5R01CA266389-04,367515,5
2025-01-06,5R01ES031621-05,932831,5
2025-01-06,5R01MH132918-02,465852,5
2025-01-07,5R01MH126105-04,599927,5
2025-01-07,7R01EB016703-09,136893,7
2025-01-07,5R01DC018529-05,281629,5
2025-01-07,5R01AI168178-04,757401,5
2025-01-07,5R01MH133381-02,686802,5
2025-01-07,5R01GM149666-03,291834,5
2025-01-07,5R01AI175972-03,501801,5
2025-01-07,5U01AI122285-08,430474,5
2025-01-07,3R01MH113669-04S1,276051,3
2025-01-07,5R35GM144043-04,440058,5
2025-01-07,7R01HL160808-04,509165,7
2025-01-07,5R01HL162629-03,377528,5
2025-01-07,5R01CA215185-08,584936,5
2025-01-07,5R01CA268125-04,431596,5
2025-01-07,5R01CA279707-02,470821,5
2025-01-07,1R01CA290559-01A1,381129,1
2025-01-07,3R01MH121451-05S1,139176,3
2025-01-07,5R35GM118021-09,665983,5
2025-01-07,1I01BX006392-01A1,0,1
2025-01-07,5R01AI181213-02,733521,5
2025-01-07,5R35GM144215-04,351000,5
2025-01-07,5R01NS115834-05,362195,5
2025-01-07,5R24DK139775-02,421554,5
2025-01-07,5R01EY029160-07,417500,5
2025-01-07,7R01EB031849-05,222192,7
2025-01-07,5U24NS135280-02,347199,5
2025-01-07,5R01CA257610-05,620833,5
2025-01-07,5R21ES036163-02,197500,5
2025-01-07,5R01AR072009-08,631338,5
2025-01-07,5R01CA276074-03,432929,5
2025-01-07,1R01NS141312-01,629750,1
2025-01-07,5R01NS100939-07,513534,5
2025-01-07,5R35GM139568-05,730420,5
2025-01-07,5R01NS134815-02,451578,5
2025-01-07,5R35GM148223-03,522083,5
2025-01-07,5R01CA270166-03,417334,5
2025-01-07,5R01AR083416-02,517094,5
2025-01-07,5R01AI178683-02,804124,5
2025-01-07,5R01ES032786-04,409545,5
2025-01-07,5R21MH134095-02,170000,5
2025-01-07,5P20GM135009-04,2035962,5
2025-01-07,1F30HL178164-01,36958,1
2025-01-07,5R01CA248731-05,353720,5
2025-01-07,5R37AI116550-09,531000,5
2025-01-07,1F31MH139392-01,48974,1
2025-01-07,3P50CA136393-14S1,210627,3
2025-01-07,1R01NS140285-01,506696,1
2025-01-07,1R01NS140868-01,623651,1
2025-01-07,1I01BX006377-01A1,0,1
2025-01-07,5R01CA269234-03,580545,5
2025-01-07,5R01DK125561-05,358425,5
2025-01-07,5R01CA256188-05,647795,5
2025-01-07,5R01CA287866-02,575035,5
2025-01-07,5R01DK136179-03,495325,5
2025-01-07,5R01DK136177-03,540153,5
2025-01-07,3R01HL166169-02S1,80476,3
2025-01-07,5F30CA247458-06,44566,5
2025-01-07,5R01AI168131-04,582199,5
2025-01-07,5R01DK117396-06,548351,5
2025-01-07,5R01AI133654-08,558792,5
2025-01-07,5R35GM139336-06,352142,5
2025-01-07,5R35GM144115-04,489141,5
2025-01-07,5K23DK128657-03,190929,5
2025-01-07,5F30CA268778-04,53974,5
2025-01-07,1I01BX006245-01A2,0,1
2025-01-07,5R01CA268601-04,548869,5
2025-01-07,5R01GM087415-15,300255,5
2025-01-07,5R01MH128364-03,642771,5
2025-01-07,5R00CA263036-04,97817,5
2025-01-07,5R01CA268426-03,576851,5
2025-01-07,5R35GM140837-05,343842,5
2025-01-07,5K00MH138149-03,90432,5
2025-01-07,5R01GM057829-27,498935,5
2025-01-07,5R01MH134993-02,641423,5
2025-01-07,1R35GM156702-01,598543,1
2025-01-07,5R21CA280564-02,188682,5
2025-01-07,5K01HL167654-03,173880,5
2025-01-07,3R01ES033617-04S1,83738,3
2025-01-07,5R01MH110425-07,539164,5
2025-01-07,5R01CA193837-10,424428,5
2025-01-07,5R35GM144111-04,356164,5
2025-01-07,1R01CA288535-01A1,417858,1
2025-01-07,5U01NS130598-03,565295,5
2025-01-07,1R13DK142553-01,16900,1
2025-01-07,5R01NS127372-03,508868,5
2025-01-07,5R01MH128187-04,420363,5
2025-01-07,3P50AR080581-03S1,80147,3
2025-01-07,5R03CA286643-02,55000,5
2025-01-07,5R01EB032854-04,541239,5
2025-01-07,5R01CA275870-03,559858,5
2025-01-07,1R01DC022233-01,713170,1
2025-01-07,1UG3NS140730-01,1419954,1
2025-01-07,5R01MH134787-02,320638,5
2025-01-07,5R35GM139407-05,355500,5
2025-01-07,5R01GM097332-13,294943,5
2025-01-07,5R01HL155945-05,341607,5
2025-01-07,5R01AI144422-07,745225,5
2025-01-07,1I01BX006371-01,0,1
2025-01-07,5R35GM144328-04,534040,5
2025-01-07,5R00CA267557-04,161116,5
2025-01-07,5R01MH110360-09,576339,5
2025-01-07,5R01MH133474-03,642228,5
2025-01-07,5R37CA250661-04,485503,5
2025-01-07,1U24NS139927-01,2500000,1
2025-01-07,5R01CA260274-04,451645,5
2025-01-07,5R35GM124828-07,402501,5
2025-01-08,5R01EB035430-02,415166,5
2025-01-08,5R01AI179961-02,686998,5
2025-01-08,5R01CA255479-05,611167,5
2025-01-08,5R21AI176290-02,188544,5
2025-01-08,5R01MH125411-05,636432,5
2025-01-08,5R01CA275967-03,384817,5
2025-01-08,5R01DK133948-04,389025,5
2025-01-08,5R01MH050479-31,533820,5
2025-01-08,5R35GM153175-02,346500,5
2025-01-08,5R01CA260399-04,680385,5
2025-01-08,5R01AI154940-05,746996,5
2025-01-08,5R01CA248794-05,382718,5
2025-01-08,5R01CA260137-04,426155,5
2025-01-08,5R01AG079911-03,364677,5
2025-01-08,2R35GM130302-06,632821,2
2025-01-08,5R01GM144352-04,297000,5
2025-01-08,5R01DK039773-38,641082,5
2025-01-08,5R01HL160857-04,589880,5
2025-01-08,5R01CA256973-04,405008,5
2025-01-08,5R01EB024261-08,545896,5
2025-01-08,2R01DK068634-20,545540,2
2025-01-08,5R01AI179910-02,493411,5
2025-01-08,5R21AI182916-02,194375,5
2025-01-08,1R21ES036190-01A1,431750,1
2025-01-08,5R01NS124738-03,549076,5
2025-01-08,1R01HG014004-01,260910,1
2025-01-08,5R35GM152449-02,352921,5
2025-01-08,5R01AI182301-02,700056,5
2025-01-08,1R01DK138907-01A1,690451,1
2025-01-08,5R21CA282378-02,193777,5
2025-01-08,5F30CA268872-04,44213,5
2025-01-08,1R01HG013336-01A1,650625,1
2025-01-08,5R00HD104902-05,214379,5
2025-01-08,1R21AI182118-01A1,230618,1
2025-01-08,5R21AI180271-02,188544,5
2025-01-08,5UH3DA048767-04,2233671,5
2025-01-08,5R01MD019330-02,534545,5
2025-01-08,5R01HL052725-30,445000,5
2025-01-08,5R01DA060466-02,330956,5
2025-01-08,5R35GM152107-02,349875,5
2025-01-08,5R01CA269903-04,509294,5
2025-01-08,5R01CA287625-02,459581,5
2025-01-08,5R01EY026156-09,475319,5
2025-01-08,5R35GM141953-05,362349,5
2025-01-08,5R01CA279414-02,653887,5
2025-01-08,4R00DK133804-03,248999,4N
2025-01-08,5R35GM139514-05,383255,5
2025-01-08,5K00CA245807-06,113620,5
2025-01-08,5R01DK105448-09,625412,5
2025-01-08,5R01HD111582-03,624536,5
2025-01-08,1R03EB037115-01,75007,1
2025-01-08,5R44MH129023-04,995876,5
2025-01-08,5R01CA264901-04,337120,5
2025-01-08,5R01AG066768-05,574376,5
2025-01-08,5R01MH135530-02,672921,5
2025-01-08,1R21EB037238-01,192168,1
2025-01-08,5R44DA053874-03,648512,5
2025-01-08,5R01CA253981-05,520466,5
2025-01-08,5R01CA237347-06,253781,5
2025-01-08,5R01NS119225-04,369000,5
2025-01-08,5R01AI173022-03,498496,5
2025-01-08,5R01AI175111-02,609518,5
2025-01-08,5R21CA286402-02,222077,5
2025-01-08,5R01HD103904-04,523177,5
2025-01-08,5R01MH125426-04,225513,5
2025-01-08,5R01CA285366-02,525631,5
2025-01-08,3R01GM127703-09S1,22596,3
2025-01-08,5R01GM139008-03,268480,5
2025-01-08,5R21MH136479-02,174250,5
2025-01-08,5R37HD091856-09,440955,5
2025-01-08,3R01HD106862-04S1,68535,3
2025-01-08,5R01MH046729-31,627215,5
2025-01-08,5R01DK116008-07,536945,5
2025-01-08,5R01AI170753-02,573487,5
2025-01-08,5R01AI165915-04,622331,5
2025-01-08,5R01HL064274-23,631179,5
2025-01-08,5R01HL152250-03,432207,5
2025-01-08,5R01CA269711-03,348322,5
2025-01-08,5K01DA057374-03,189363,5
2025-01-08,3R37AI052116-22S1,50417,3
2025-01-08,5R21AI180678-02,190141,5
2025-01-08,1R13HL178275-01,30000,1
2025-01-08,5R01CA259054-04,332488,5
2025-01-08,5K01AG076992-03,141793,5
2025-01-08,5K23MD018458-03,138996,5
2025-01-08,5R35GM125012-07,363285,5
2025-01-08,5R01AI179098-02,714925,5
2025-01-08,1R01DC022484-01,708113,1
2025-01-08,1I01BX006607-01A1,0,1
2025-01-08,5R01MH135884-02,609056,5
2025-01-08,5R01HD110147-03,564299,5
2025-01-08,5R35HL161238-04,896400,5
2025-01-08,1R01AR083882-01A1,529682,1
2025-01-08,5K08AI168569-04,195235,5
2025-01-08,5R01MD016867-05,614078,5
2025-01-08,5R01HL140934-08,695063,5
2025-01-08,5R01DK132849-03,299553,5
2025-01-08,3UH2AI186375-01S1,66478,3
2025-01-08,5R01AG074957-04,656721,5
2025-01-08,5R01HL157311-04,653115,5
2025-01-08,5R01AG080401-03,530354,5
2025-01-08,5K02NS131521-02,257731,5
2025-01-08,5R01AI169386-31,485141,5
2025-01-08,1R03EB037086-01,79001,1
2025-01-08,5R01CA253391-05,330560,5
2025-01-08,7R01HL148081-05,605317,7
2025-01-08,5R01MH130755-03,322287,5
2025-01-08,5R01CA260749-04,316018,5
2025-01-08,3R01GM087415-15S1,101133,3
2025-01-08,5K08HL155488-04,128436,5
2025-01-08,5R01AI130156-08,472949,5
2025-01-08,5R21MD019370-02,189127,5
2025-01-08,5R35GM140890-05,339029,5
2025-01-08,5R01HD102639-05,443814,5
2025-01-08,1K01DK141911-01,143874,1
2025-01-08,5K08HL157619-04,139266,5
2025-01-08,5R01MH129643-04,631209,5
2025-01-08,5R37MH100041-12,620868,5
2025-01-08,5R01DK138503-12,486269,5
2025-01-08,5R35GM152198-02,667775,5
2025-01-08,5R35GM153231-02,336303,5
2025-01-08,5K01AG071749-04,113185,5
2025-01-08,5R01AG070736-05,1355971,5
2025-01-08,5R01AI175340-03,455990,5
2025-01-08,5R00HD100593-05,224100,5
2025-01-08,5F30CA278298-02,44187,5
2025-01-08,5R01CA264949-04,345690,5
2025-01-08,5UM1AI069494-19,1129847,5
2025-01-08,5R44MD018266-03,707089,5
2025-01-08,5R44MD017552-03,634888,5
2025-01-08,5R01DK138586-02,505586,5
2025-01-08,5R42CA278293-03,911407,5
2025-01-08,5R35HL155318-06,696029,5
2025-01-08,5R01DK126451-04,458235,5
2025-01-08,1I01BX006921-01,0,1
2025-01-08,5R01MH130603-03,430119,5
2025-01-08,5U01DK119099-09,769260,5
2025-01-08,5R01AR081887-03,405436,5
2025-01-08,5R35GM134954-07,765072,5
2025-01-08,5R21AI180662-02,228435,5
2025-01-08,5R01AI175150-02,656207,5
2025-01-08,5K23AG076889-03,181733,5
2025-01-08,5R01NS113890-05,602529,5
2025-01-08,5R13AR082272-03,12410,5
2025-01-08,5R01HL135039-08,608109,5
2025-01-08,5R37CA259359-04,320136,5
2025-01-08,1R21NS140877-01,147519,1
2025-01-08,5R01CA258606-04,641585,5
2025-01-08,2R01DC016834-06A1,626839,2
2025-01-08,5R35GM127034-07,557214,5
2025-01-08,5R00CA256039-04,224100,5
2025-01-08,1IK4BX006799-01,0,1
2025-01-08,5R37CA277778-04,101034,5
2025-01-08,5R01CA270210-03,629127,5
2025-01-08,3R35GM127121-07S1,32565,3
2025-01-08,5R01MH136887-02,340179,5
2025-01-08,3R01AG066957-05S1,129902,3
2025-01-08,5R01DK134782-03,363375,5
2025-01-08,5R35GM139557-05,396569,5
2025-01-08,5R33HD102988-03,300417,5
2025-01-08,5R01EB034261-02,483451,5
2025-01-08,5R01HL166335-03,634864,5
2025-01-08,5R01AI141470-07,493505,5
2025-01-08,5R01AI179926-02,740419,5
2025-01-08,5R37CA278982-02,331459,5
2025-01-08,5R01HL155091-05,530606,5
2025-01-08,5R01GM111939-11,339923,5
2025-01-08,7R21AI176035-02,200063,7
2025-01-08,7R01AI148431-06,224440,7
2025-01-08,5R01GM146063-04,274610,5
2025-01-08,5R01DK106364-09,557488,5
2025-01-08,5R01AI169865-04,730575,5
2025-01-08,2R38HL143615-05A1,401041,2
2025-01-08,5R21CA286318-02,170405,5
2025-01-08,5R01CA280746-02,562925,5
2025-01-08,5R01MH132128-03,526386,5
2025-01-08,7RF1NS109640-07,910038,7
2025-01-08,5R01AI179885-02,706598,5
2025-01-08,7R01DK102619-08,543615,7
2025-01-08,5R01MH127737-04,407163,5
2025-01-09,5R35GM130377-07,404401,5
2025-01-09,1R01AG092241-01,527129,1
2025-01-09,5F32GM153091-02,76756,5
2025-01-09,1R21AI188438-01,187938,1
2025-01-09,5U01NS119560-03,730826,5
2025-01-09,5R01HL163438-03,697229,5
2025-01-09,4R44DA058952-02,455972,4N
2025-01-09,5R00MD015781-05,215816,5
2025-01-09,5R01DA057973-03,578927,5
2025-01-09,5F31EY033646-04,45123,5
2025-01-09,5F31CA271768-03,36736,5
2025-01-09,5F31DA060004-02,48032,5
2025-01-09,5R01AI153605-05,603478,5
2025-01-09,1F31DK139684-01A1,40556,1
2025-01-09,5R01CA268899-04,486021,5
2025-01-09,5R01MD016064-04,328941,5
2025-01-09,1R35GM156209-01,423036,1
2025-01-09,5R37CA248371-06,644581,5
2025-01-09,3R01HL162629-03S1,143609,3
2025-01-09,5U01DK119100-07,779956,5
2025-01-09,5R01NS126452-03,465686,5
2025-01-09,5R01AR078545-04,362632,5
2025-01-09,5R01MD019269-02,473987,5
2025-01-09,5R01NR019810-04,655638,5
2025-01-09,3R01AG080396-02S1,25525,3
2025-01-09,5U01DA059994-02,3274441,5
2025-01-09,5R01DA008863-30,529479,5
2025-01-09,3R01EY035028-02S1,104973,3
2025-01-09,5R01CA255655-06,407568,5
2025-01-09,1K08AI182476-01A1,184896,1
2025-01-09,5F32EY034772-03,78892,5
2025-01-09,5F31EY035867-02,36918,5
2025-01-09,3K01HD109445-03S1,68691,3
2025-01-09,5R01DK099511-11,657554,5
2025-01-09,4UH3DA056881-03,609810,4N
2025-01-09,3K23HD112809-02S1,75600,3
2025-01-09,5U01DK119094-08,746601,5
2025-01-09,5R01NS100547-08,1194089,5
2025-01-09,3R01AG079806-02S1,160741,3
2025-01-09,5F32ES034257-03,76756,5
2025-01-09,5U01DK119083-08,727080,5
2025-01-09,5R01HL155547-05,530209,5
2025-01-09,5R01NS124673-04,357750,5
2025-01-09,1R35GM156459-01,412525,1
2025-01-09,5R01HL166273-03,575049,5
2025-01-09,5R01ES032036-05,342000,5
2025-01-09,5R01AR075813-05,482898,5
2025-01-09,5R01AI168424-03,562047,5
2025-01-09,3R01AG079832-01A1S1,20439,3
2025-01-09,5R01AI176505-02,743310,5
2025-01-09,5R01DA056109-03,523057,5
2025-01-09,5R01HD110772-03,342495,5
2025-01-09,5R01CA113941-18,480994,5
2025-01-09,5R01AG071777-04,548341,5
2025-01-09,5K01DA055696-03,177983,5
2025-01-09,5R01NS086932-10,514436,5
2025-01-09,5K08DK132456-02,162920,5
2025-01-09,1R01CA295774-01,546625,1
2025-01-09,5R01HL164526-03,706491,5
2025-01-09,5F31HL162518-04,9850,5
2025-01-09,5R01AI125045-11,769284,5
2025-01-09,5R01AG079257-03,351000,5
2025-01-09,3R01EY033329-04S1,101443,3
2025-01-09,3F32EY034358-03S1,3000,3
2025-01-09,5R13ES036080-02,15000,5
2025-01-09,4R37CA234239-06,321167,4N
2025-01-09,5R61CA278449-02,224681,5
2025-01-09,5F30HD112122-02,53974,5
